ID,POS,NEG,Lemme,Definicija,Vrsta
ENG30-01891438-n,0.002066967552003973,0.0025259531190968687,"Soricidae,porodica Soricidae,rovke,rovčice",rovke,n
ENG30-01891633-n,0.002328310348610252,0.0019570777197879252,"rovka,rovčica","Sisar koji liči na miša; ima dugačko, šiljato i pokretljivo rilo; uši i oči su im male; rep ljuskast; žlezde u koži luče sok nalik na mošus.",n
ENG30-01892030-n,0.001727019691354137,0.0020983566283048205,"šumska rovka,šumska rovčica,Sorex araneus",Tipična američka rovka.,n
ENG30-12621619-n,0.05260508636564509,0.09552504996389644,"žuta ruža,Rosa eglanteria",,n
ENG30-12622072-n,0.05260508636564509,0.09552504996389644,"ruža puzavica,Rosa multiflora",,n
ENG30-12619306-n,0.0016123303433106528,0.0018511959572480308,"Rosaceae,porodica Rosaceae,ruže,ružaste biljke",Velika porodica dikotiledonskih biljki iz reda Rosales; imaju naizmenično poređane neparno poređane listove.,n
ENG30-02512305-v,0.007916799550965692,0.015095106130555536,"diskriminisati,diskriminirati",postupati prema nekome drugačije zbog njegovog pola ili rase,v
ENG30-11923637-n,0.0016369807561389393,0.0018681722720614857,"prstenak,rman,rmanac,rmanj,Anthemis arvensis","Evropska korenska biljka sa belim cvetovima, naturalizovana u Severnoj Americi.",n
ENG30-01621127-n,0.0020831052947007933,0.001861793248649768,"sova,ušara,bukoč","Noćna ptica grabljivica, ima ljun kao soko, kandže, veliku glavu s očima koje gledaju pravo.",n
ENG30-14636822-n,0.001608830272001427,0.0019194151747647936,"ajnštajnijum,Es,E,atomski broj 99",radioaktivni element koji se dobija bombardovanjem plutonijuma neutronima,n
ENG30-14628494-n,0.0015712679793917772,0.0018592180183016893,"americijum,Am,atomski broj 95",radioaktivni metalni element; otkriven bombardovanjem uranijuma atomima helijuma,n
ENG30-12441390-n,0.0016083413216430031,0.0018649840208846413,"asparagus,Asparagus setaceous,Asparagus plumosus",biljka nalik paprati poreklom iz Južne Afrike,n
ENG30-02411705-n,0.0015754647104468944,0.0018838740436759593,ovca,domaća obično rogata životinja od koje se dobija mleko i vunarogata,n
ENG30-14668539-n,0.0016470278465048338,0.0018629605733648802,beril,glavni izvor berilijuma; obojeni providni varijeteti su na ceni kao drago kamenje,n
ENG30-14631134-n,0.0015557285003309218,0.001846122329676625,"berkelijum,berkelij,berklijum,berklij,Bk,atomski broj 97",radioaktivan transuranski element; otkriven prilikom bombardovanja americijuma helijumom,n
ENG30-02341108-n,0.0016345805711868167,0.0019104904718520999,"Microtus,rod Microtus",voluharica severne hemisfere,n
ENG30-13219833-n,0.0017481063619628756,0.0019181435123458712,"preslica,rastavić,konjski rep,vretenika,Equisetum arvense","Preslica iz Evrope, Azije, Grenlanda i Južne Amerike.",n
ENG30-12486574-n,0.0017222283527429383,0.0018434791013772767,"lan,ćeten,Linum usitatissimum",Biljka iz roda Linum koja se gaji zbog semena koje je bogato uljem i zbog vlaknastog stabla od koga se dobija predivo.,n
ENG30-02493673-n,0.0016522947289088208,0.002038145396862312,"Ateles,rod Ateles",majmuni hvatači,n
ENG30-02493793-n,0.0016219222930446975,0.0018526518729702346,"hvatač,Ateles geoffroyi",majmun koji živi na drveću tropske Amerike; ima tanke noge i dugačak rep,n
ENG30-11853644-n,0.0016005156798533093,0.0018640129132441174,"Selenicereus,rod Selenicereus",rod kaktusa puzavica koji cvetaju noću,n
ENG30-11853813-n,0.0016069448834024058,0.00183990963750702,carica noći,neki kaktus koji cveta noću iz roda Selenicereus,n
ENG30-02795528-n,0.0017134857781941903,0.001966254175525428,topovska cev,cev kroz koju izlazi đule kad top opali,n
ENG30-05318831-n,0.0018087836126419177,0.0019138367990585436,bubna opna,membrana u uvetu koja vibrira na zvuke,n
ENG30-01912454-n,0.001592670249698891,0.0018491788384897845,"cevasta meduza,cevnjak",vodeni polipi čije kolonije plove slobodno u moru,n
ENG30-01528845-n,0.0018623329785603104,0.0019277937796848832,"livadna cipica,Anthus pratensis","obična vodarica, gore smeđa, dole bela; široko rasprostranjena u centralnoj Evropi i Aziji",n
ENG30-01439121-n,0.0017004838549379286,0.0018809667193178115,"šaranka,ciprinida","Slatkovodna riba mekih kostiju, sa bezubum čeljustima.",n
ENG30-05537806-n,0.0016428693760097701,0.0019365861643017013,"rektum,zadnje crevo,guzno crevo",the terminal section of the alimentary canal; from the sigmoid flexure to the anus,n
ENG30-13134059-n,0.0016731639845994906,0.0019138028367189364,"lukovica,glavica",izmenjeno podzemno stablo koji služi kao reproduktivna struktura,n
ENG30-12433081-n,0.001640320319298283,0.001864210266235844,"crni luk,crljenac",Jestiva lukovica crnog luka; kod mladog se jedu i zeleni listovi.,n
ENG30-11753355-n,0.0016232097810249257,0.001895990437839501,"crvena detelina,Trifolium pratense",detelina sa crvenim ili ružičastim cvetićima,n
ENG30-01555586-n,0.001630116962624939,0.001990665458871277,"Muscicapidae,porodica Muscicapidae",prave muharice starog sveta,n
ENG30-01556040-n,0.0016121018739241322,0.0019120771499174793,"Muscicapa,rod Muscicapa",tipski rod porodice Muscicapidae,n
ENG30-01555809-n,0.0015992003850557879,0.001844115870437868,muharica,male ptice pevačice koje se hrane insektima koje pronađu na krilima,n
ENG30-12426978-n,0.0016692374449229774,0.0018756781321025429,"beli ljiljan,krin,Bogorodičino cveće,Lilium candidum",Ljiljan istočnog Mediterana i Balkana sa širokim belim cvetovima u obliku?,n
ENG30-12471544-n,0.001643322495183952,0.0018470064675426556,"đurđevak,đurđic,đurđevdansko cveće,Convallaria majalis",Niska višegodišnja biljka sa zvončastim mirisnim cvetovima.,n
ENG30-11891541-n,0.0015732687139307089,0.0018535148525034018,"srebrenka,srebrno cveće,Lunaria annua",Biljka jugoistočne evrope; gaji se zbog misrisnog ružičastog cveća i okruglih srebrnobelih semenih čaura koje se korise za unutrašnju dekoraciju,n
ENG30-11960245-n,0.0016219096808134381,0.0018515961794554059,"dalija,georgina,stambolsko cveće,Dahlia pinnata",Ukrasna biljka iz porodice glavočika sa krupnim cvetovima.,n
ENG30-12090890-n,0.0016091760704117775,0.0018255558321076393,"jaglac,jaglika,cvet iz cveta",Neka od brojnih biljaka kratke stabljike iz roda Primula; ima upadljive žute snopove cvetića.,n
ENG30-01853072-n,0.0019729784745745604,0.0025774440784029906,"Somateria,rod Somateria",gavke,n
ENG30-01852861-n,0.0015940517683485922,0.0018578023214796957,plovka,"Neka od mnogih velikih ptica-ronilaca koje žive pri obali mora: ronac, gavka",n
ENG30-01448767-n,0.0019580413972404287,0.0029211481486823843,"Poeciliidae,porodica Poeciliidae",?topminnows,n
ENG30-01449252-n,0.0018174704220701443,0.0023195352461744534,"Gambusia,rod Gambusia",gambuzija,n
ENG30-01448951-n,0.0019514583391977425,0.0023881815714670296,"topminnow,poeciliid fish,poeciliid,live-bearer",small usually brightly-colored viviparous surface-feeding fishes of fresh or brackish warm waters; often used in mosquito control,n
ENG30-01449374-n,0.0016387658505552238,0.001926700988303942,"gambuzija,Gambusia affinis",srebrnkasta slatkovodna riba koja se upotrebljava u borbi protiv malaričnih komaraca,n
ENG30-12666602-n,0.0015690952777447364,0.0018464058875622413,rod Gardenia,veliki rod atraktivnog trposkog žbunja i malog drveća iz Starog sveta,n
ENG30-12666768-n,0.0015969346799771245,0.00181940901660127,gardenija,žbun ili malo drvo iz roda Gardenia; imaju velike mirišljave bele ili žute cvetove,n
ENG30-11799520-n,0.0015561226046685306,0.001861551705658826,"Panax,rod Panax",višegodišnja biljka istočne Severne Amerike i Azije koja ima aromatičan gomuljast koren: ginseng,n
ENG30-11799732-n,0.0018300411952711926,0.0018667278541304455,"ginseng,ženšen,Panax ginseng,Panax schinseng,Panax pseudoginseng",Kineska biljka sa palmolikim lišćem i malim zelenim cvetovima i aromatičnim korenom za koji se veruje da ima medicinska svojstva,n
ENG30-12992177-n,0.0020306726571233114,0.0019875039931447347,"islandski lišaj,štitarka,Cetraria islandica","Lišaj koji raste u planinskim i arktičkim područjima, koristi se u medicini i kao hrana za ljude i stoku; sirovina za glicerol.",n
ENG30-12930778-n,0.0017956637144465049,0.0018354945183176596,"štitara,štitarka",Neka aromatična biljka iz porodice Umbelliferae.,n
ENG30-13964466-n,0.002545667679454411,0.0021834055496707805,"bigamija,dvobračnost",imati dva supružnika u isto vreme,n
ENG30-13966007-n,0.003055322345440814,0.002497705992405841,monogamija,imati samo jednog supružnika u jednom trenutku,n
ENG30-13813591-n,0.0019255822290906721,0.0020003562559613997,"krvna veza,krvno srodstvo",rodbinska veza u kojoj su dve osobe biološki povezane,n
ENG30-09506216-n,0.013944609075922543,0.0022273491920419275,"polubog,polubožanstvo",biće koje je delimično smrtno delimično božansko,n
ENG30-09547629-n,0.014665858155757938,0.0020413112702675207,Adonis,"Iz grčke mitologije, lepi mladić koga je volela Afrodita, boginja ljubavi",n
ENG30-09594298-n,0.002513118518337798,0.0023960698971601246,"Ahil,Ahilej","mitski grčki junak iz Ilijade; najistaknutiji grčki ratnik kod osade Troje; kada je bio beba njegova majka je pokušala da ga učini besmrtnim tako stxo ga je okupala u magičnoj reci ali je peta za koju ga je pritom držala ostala ranjiva - otud ""Ahilova peta""",n
ENG30-09594604-n,0.001736393517210999,0.0019955247103720097,Eneja,mitski grčki ratnik koji je bio predvodnik na trojanskoj strani Trojanskog rata; junak Eneide,n
ENG30-09589323-n,0.0017957565308099888,0.00197464497094213,Ajaks,mitski grčki junak koji se borio protiv Troje u Ilijadi,n
ENG30-09486424-n,0.0017627792109458085,0.0032381133784262772,Augije,mitski grčki kralj koji nije čistio svoje štale 30 godina,n
ENG30-09498497-n,0.002777575855186676,0.0022399568604738462,Mida,u grčkoj mitologiji pohlepni frigijski kralj kome je Dionis dao moć da sve što dodirne pretvori u zlato,n
ENG30-07978924-n,0.0017879588079434683,0.0018988383483868887,klasična mitologija,mitološki sistm Grka i Rimljana zajedno; veći deo rimske mitologije je pozajmljen od Grka,n
ENG30-07979425-n,0.0018001841399311047,0.0022189663741229992,grčka mitologija,mitologija starih Grka,n
ENG30-09595717-n,0.003367155404624178,0.004682272286948397,Egist,"Iz grčke mitologije, zaveo Klitamenestru i ubio Agamemnona i uzurpirao presto Mikene sve dok se Agamemnononv sin Orest nije vratio kući i ubio ga",n
ENG30-09594906-n,0.001976011397651689,0.002015454771331804,Agamemnon,u grčkoj mitologiji kralj koji je predvodio Grke protiv Trojanaca u Trojanskom ratu,n
ENG30-09787076-n,0.002167039136033111,0.001965143303017669,Amazonka,"u grčkoj mitologiji pripadnica naroda žena ratnika iz Skitije, koje su spaljivale desnu dojku da bi luk i strelu koristile efikasnije",n
ENG30-09596374-n,0.0029954256912638755,0.002753967275278768,Antigona,u grčkoj mitologiji ćerka kralja Edipa koja se usprotivila ocu i bila osuđena na smrt,n
ENG30-09500003-n,0.0025119419312078506,0.0019320930456716567,Belerofont,u grčkoj mitologiji mitski korintski junak koji je izvodio čuda na krilatom konju Pegazu (ubio je čudovište Himeru),n
ENG30-09595545-n,0.0022336065709822606,0.002261337631964011,Klitamenestra,u grčkoj mitologiji Agamemnonova žena koja je naložila da se on ubije po povratku iz Trojanskog rata,n
ENG30-09596547-n,0.0019990693886224875,0.0020864945013467917,Korn,u grčkoj mitologiji Jokastin brat i Antigonin ujak koji je postao kralj Tebe posle Edipovog pada,n
ENG30-09560196-n,0.0021188550581010546,0.002090244828608867,Dedal,u grčkoj mitologiji atinski pronalazač koji je izgradio lavirint u Minosu; da bi pobegao iz lavirinta napravio je krila za sebe i svog sina Ikara,n
ENG30-09494280-n,0.0017888702918131827,0.0020509519148905753,Dardan,u grčkoj mitologiji osnivač Troje,n
ENG30-09596884-n,0.0028035782944861865,0.0026669346463386034,Elektra,u grčkoj mitologiji ćerka Agamemnona i Klitamenestre; ubedila je svog brata Orseta da osveti Agamemnonovu smrt tako što joj je pomogao da ubije Kiltamenestru i njenog ljubavnika Egista,n
ENG30-09571581-n,0.0017184076488829803,0.00201556660541069,Euridika,u grčkoj mitologiji Orfejeva žena,n
ENG30-09600031-n,0.001776889083942912,0.0020785034876675823,Hektor,u grčkoj mitologiji mitski Trojanac koga je ubio Ahil za vreme Trojanskog rata,n
ENG30-09600188-n,0.0024272093015493823,0.002247546001035161,"Helena,Helena trojanska",u grčkoj mitologiji lepa ćerka Zevsa i Lede koju je Paris oteo; grčka armija je otplovila za Troju da je vrati što je dovelo do Trojanskog rata,n
ENG30-09578005-n,0.16441454808400469,0.0023168555943806624,"Herkul,Heraklo",junak koji je poznat po svojoj snazi; obavio je 12 velikih zadataka da bi postao besmrtan,n
ENG30-09496460-n,0.0022634721839036587,0.001921386226376498,Hiperborejac,"u grčkoj mitologiji pripadnik ljudi za koje su stari Graci verovali da su živeli u toploj i sunčanoj zemlji, severno od izvora severnih vetrova",n
ENG30-09561320-n,0.0026972123844961615,0.0027164646847586127,"Ikar,Ikarus","U grčkoj mitologiji sin Dedalusa; dok jer bežao sa Krita sa svojim ocem uz pomoć krila koja Dedalus napravio leteo je suviše blizu sunca pa se vosak otopio, one je pao u Egejsko more i udavio se",n
ENG30-09592384-n,0.0018763885419570414,0.0019112870614730326,Jason,u grčkoj mitologiji Medejin muž i vođa Argonauta koji su plovili u potrazi za Zlatnim runom,n
ENG30-09596733-n,0.0019112525117623846,0.002058222664617304,Jokasta,u grčkoj mitologiji kraljica Tebe koja se neznajući to udala za sopstvenog sina Edipa,n
ENG30-09597478-n,0.0020551182924259948,0.002252394765471344,Laj,u grčkoj mitologiji kralj Tebe koga je u ljutini ubio sin Edip,n
ENG30-09597141-n,0.0031472122001172664,0.0028655206489087703,Laokon,u grčkoj mitologiji sveštenik Apolona koji je upozorio Trojance da se čuvaju Grka koji nose darove kada su oni želeli da prime Trojanskog konja; bog koji je bio na strani Grka (Posejdon ili Atina) je poslao zmije da okuju Laokona i njegova dva blizanca,n
ENG30-09554505-n,0.002455533270810939,0.0027646727609385024,Leandar,u Grčkoj mitologiji mladić koga je volela Hera a koji se udavio u oluji u toku jedne noćne posete Heri,n
ENG30-09601219-n,0.0026969291145970686,0.0020305640871693953,Leda,u grčkoj mitologiji kraljica Sparte koju je obljubio Zevs pretvorivši se u labuda; pri tome je začeta Helna Trojanska,n
ENG30-09592563-n,0.0020028473072857267,0.0019724638396114713,Medeja,u grčkoj mitologiji princeza Kolhida koja je pomogla Jasonu da otme Zlatno runo od njenog oca,n
ENG30-09595059-n,0.0020136913740493867,0.002052181073413095,Menelaj,"u grčkoj mitologiji kralj Sparte u vreme Trojanskog rata, brat Algamemnona i muž Helene",n
ENG30-09499338-n,0.002310221478153629,0.002132972165752811,Narcis,u grčkoj mitologiji lepi mladić koji se zaljubio u sopstveni odraz,n
ENG30-09592848-n,0.0025903690120916423,0.001977812077734953,Odisej,u grčkoj mitologiji čuveni mitski grčki junak; njegov povratak na Itaku posle opsade Troje je opisan u Odiseji,n
ENG30-09597798-n,0.0032808975139904106,0.0025317863384533013,"Edip,kralj Edip","iz grčke mitologije, tragični kralj Tebe koji je neynajući ubio svog oca i oženio se majkom Jokastom; tema Sofoklove drame ""Kralj Edip""",n
ENG30-09595957-n,0.0028372989607605703,0.002636401505545116,Orest,u grčkoj mitologiji sin Agamemnona i Klitamenestre; njegova sestra Elektra ga je ubedila da osveti Agamemnonovu smrt tako što će ubiti Klitamenestru i Egista,n
ENG30-09571693-n,0.0024456457329753434,0.001958675785160402,Orion,u grčkoj mitologiji lovac iz Hirija koji je jurio Plejdae da bi ga na kraju ubila Artemida; posle toga je postavljen na nebo kao sazvežđe,n
ENG30-09571914-n,0.00421309810766779,0.002298775731416569,Orfej,u grčkoj mitologiji veliki muzičar; kada je njegova žena Euridika umrla on je otišao u Had da je vrati ali nije uspeo,n
ENG30-09578248-n,0.0019341097339973246,0.0019871280655250345,Pandora,u grčkoj mitologiji prva žena; stvorio ju je Hefest po nalogu Zevsa koji ju je predstavio Epimeteju zajedno sa kutijom punom zala,n
ENG30-09500398-n,0.0025307971591290723,0.0024975228661832105,Patroklo,u grčkoj mitologiji Ahilov prijatelj koji je ubijen u Trojanskom ratu; to je nateralo Ahila da se varati da se bori posle svađe sa Agamemnonom,n
ENG30-09500625-n,0.0023210994829510057,0.002056007825312456,"Pegaz,leteći konj",u grčkoj mitologiji besmrtni krilati konj koji je nastao iz krvi ubijene Meduze; ukrotio ga je Belerofont uz pomoć izde koju mu je dala Atina; kao leteći konj Muza simbolizuje imaginaciju,n
ENG30-09598270-n,0.0019131619754571005,0.002133475643708138,Pelej,kralj Mirmidonaca i Ahilov otac,n
ENG30-09593144-n,0.005526802139531384,0.00254350026155592,Penelopa,u grčkoj mitologiji Odisejeva žena i simbol odanosti i vernosti; tokom deset godina dok se Odisej borio u Trojanskom ratu ona je odolevala mnogim proscima sve dok se (posle još 10 godina) Odisej nije vratio i sve ih ubio,n
